id,schoolName,location,tags,urls,cert
198,成都理工大学,四川成都市,普通本科;理工类;公办;双一流,http://www.zs.cdut.edu.cn;http://www.cdut.edu.cn/,NULL
199,新疆农业大学,新疆乌鲁木齐市,普通本科;农林类;公办,http://www.xjau.edu.cn,NULL
200,新疆医科大学,新疆乌鲁木齐市,普通本科;医药类;公办,https://welcome.xjmu.edu.cn/;http://www.xjmu.edu.cn/,NULL
201,新疆师范大学,新疆乌鲁木齐市,普通本科;师范类;公办,http://zhaosheng.xjnu.edu.cn;https://www.xjnu.edu.cn/,NULL
202,喀什大学,新疆喀什地区,普通本科;综合类;公办,https://xgb.ksu.edu.cn/zsgz/bkszs.htm;https://www.ksu.edu.cn/,NULL
203,新疆财经大学,新疆乌鲁木齐市,普通本科;财经类;公办,http://www.xjufe.edu.cn/zsjy/bkszs/index.htm;http://www.xjufe.edu.cn/,NULL
204,新疆艺术学院,新疆乌鲁木齐市,普通本科;艺术类;公办;30所独立,https://bkzs.xjart.edu.cn/;http://www.xjart.edu.cn/,NULL
205,昌吉学院,新疆昌吉回族自治州,普通本科;综合类;公办,http://www.cjc.edu.cn/cjzsw/;http://www.cjc.edu.cn/,NULL
206,宁波大学,浙江宁波市,普通本科;综合类;公办;双一流,https://zsb.nbu.edu.cn/;https://www.nbu.edu.cn/,NULL
207,浙江师范大学,浙江金华市,普通本科;综合类;公办,http://zs.zjnu.edu.cn;http://www.zjnu.edu.cn/,NULL
208,浙江工业大学,浙江杭州市,普通本科;理工类;公办,http://zs.zjut.edu.cn;http://www.zjut.edu.cn/,NULL
209,浙江理工大学,浙江杭州市,普通本科;理工类;公办;18所参照,http://zs.zstu.edu.cn;http://www.zstu.edu.cn/,NULL
210,嘉兴学院,浙江嘉兴市,普通本科;综合类;公办,http://zsb.zjxu.edu.cn/;http://www.zjxu.edu.cn/,NULL
211,西华大学,四川成都市,普通本科;综合类;公办,http://zb.xhu.edu.cn;http://www.xhu.edu.cn/,NULL
212,浙江科技学院,浙江杭州市,普通本科;理工类;公办,http://zsb.zust.edu.cn;http://www.zust.edu.cn/,NULL
213,中国计量大学,浙江杭州市,普通本科;理工类;公办,http://zs.cjlu.edu.cn;https://www.cjlu.edu.cn/,NULL
214,浙江海洋大学,浙江舟山市,普通本科;农林类;公办,http://zs.zjou.edu.cn;http://www.zjou.edu.cn/,NULL
215,浙江农林大学,浙江杭州市,普通本科;农林类;公办,http://zs.zafu.edu.cn/;https://www.zafu.edu.cn/,NULL
216,浙江中医药大学,浙江杭州市,普通本科;医药类;公办,https://zsb.zcmu.edu.cn/;https://www.zcmu.edu.cn/,NULL
217,温州医科大学,浙江温州市,普通本科;医药类;公办,http://zhaosheng.wmu.edu.cn/;http://www.wmu.edu.cn/,NULL
218,杭州师范大学,浙江杭州市,普通本科;综合类;公办,http://undergrad.hznu.edu.cn/;https://www.hznu.edu.cn/,NULL
219,湖州师范学院,浙江湖州市,普通本科;综合类;公办,http://zsw.zjhu.edu.cn;http://www.zjhu.edu.cn/,NULL
220,台州学院,浙江台州市,普通本科;综合类;公办,https://zs.tzc.edu.cn/;https://www.tzc.edu.cn/,NULL
221,绍兴文理学院,浙江绍兴市,普通本科;综合类;公办,http://zs.usx.edu.cn;https://www.usx.edu.cn/,NULL
222,温州大学,浙江温州市,普通本科;综合类;公办,http://zs.wzu.edu.cn/;http://www.wzu.edu.cn/,NULL
223,浙江工商大学,浙江杭州市,普通本科;财经类;公办,http://zhaoban.zjsu.edu.cn;http://www.hzic.edu.cn,NULL
224,浙江财经大学,浙江杭州市,普通本科;财经类;公办,http://zs.zufe.edu.cn/;http://www.zufe.edu.cn,NULL
225,中国美术学院,浙江杭州市,普通本科;艺术类;公办;双一流;八大美院;30所独立,http://zb.caa.edu.cn;https://www.caa.edu.cn/,NULL
226,浙江万里学院,浙江宁波市,普通本科;理工类;公办,http://zsw.zwu.edu.cn/;http://www.zwu.edu.cn/,NULL
227,山西大学,山西太原市,普通本科;综合类;公办;双一流,http://bkzs.sxu.edu.cn;http://www.sxu.edu.cn/,NULL
228,西南科技大学,四川绵阳市,普通本科;理工类;公办,http://zs.swust.edu.cn/#/;http://www.swust.edu.cn/,NULL
229,成都中医药大学,四川成都市,普通本科;医药类;公办;双一流,https://zs.cdutcm.edu.cn/#/Home;https://www.cdutcm.edu.cn/,NULL
230,四川师范大学,四川成都市,普通本科;师范类;公办,http://zs.sicnu.edu.cn/(S(kzduciksp4tle100b4aoxkhi))/index.aspx;http://www.sicnu.edu.cn,NULL
231,西华师范大学,四川南充市,普通本科;师范类;公办,https://zs.cwnu.edu.cn/;http://www.cwnu.edu.cn/,NULL
232,中国民用航空飞行学院,四川德阳市,普通本科;理工类;公办,http://zsc.cafuc.edu.cn;http://www.cafuc.edu.cn/,NULL
233,西南石油大学,四川成都市,普通本科;综合类;公办;双一流,http://zsb.swpu.edu.cn/;http://www.swpu.edu.cn,NULL
234,山西农业大学,山西晋中市,普通本科;农林类;公办,http://zsb.sxau.edu.cn/bkszs/sy.htm;http://www.sxau.edu.cn/,NULL
235,成都信息工程大学,四川成都市,普通本科;理工类;公办,https://zjc.cuit.edu.cn/;https://www.cuit.edu.cn/,NULL
236,山西医科大学,山西太原市,普通本科;医药类;公办,http://www.sxmu.edu.cn/bks/;http://www.sxmu.edu.cn,NULL
237,山西师范大学,山西太原市,普通本科;师范类;公办,http://zsb.sxnu.edu.cn/;http://www.sxnu.edu.cn/,NULL
238,四川轻化工大学,四川自贡市,普通本科;综合类;公办,http://zjc.suse.edu.cn/;http://www.suse.edu.cn/,NULL
239,西南医科大学,四川泸州市,普通本科;医药类;公办,https://zsxxw.swmu.edu.cn/;https://www.swmu.edu.cn/,NULL
240,山西财经大学,山西太原市,普通本科;财经类;公办,http://zhaosheng.sxufe.edu.cn/?yikikata=77a31b6d-ce3a5067d200d7a1aec464d12c75bb2d;http://www.sxufe.edu.cn,NULL
241,川北医学院,四川南充市,普通本科;医药类;公办,https://admission.nsmc.edu.cn/;https://www.nsmc.edu.cn/,NULL
242,中北大学,山西太原市,普通本科;综合类;公办,http://zbzs.nuc.edu.cn;http://www.nuc.edu.cn/,NULL
243,太原科技大学,山西太原市,普通本科;理工类;公办,https://zsb.tyust.edu.cn/;http://www.tyust.edu.cn/,NULL
244,长治医学院,山西长治市,普通本科;医药类;公办,http://zsjy.czmc.edu.cn/;http://www.czmc.edu.cn,NULL
245,忻州师范学院,山西忻州市,普通本科;师范类;公办,http://zs.xztu.edu.cn/;http://www.xztu.edu.cn,NULL
246,山西大同大学,山西大同市,普通本科;综合类;公办,https://zhs.sxdtdx.edu.cn/;http://www.sxdtdx.edu.cn/,NULL
247,太原师范学院,山西晋中市,普通本科;师范类;公办,http://zs.tynu.edu.cn/;http://www.tynu.edu.cn/,NULL
248,汕头大学,广东汕头市,普通本科;综合类;公办,http://zs.stu.edu.cn;https://www.stu.edu.cn/,NULL
249,深圳大学,广东深圳市,普通本科;综合类;公办,http://zs.szu.edu.cn;http://www.szu.edu.cn/,NULL
250,五邑大学,广东江门市,普通本科;综合类;公办,http://www.wyu.edu.cn/zsb/;http://www.wyu.edu.cn/,NULL
251,广东工业大学,广东广州市,普通本科;理工类;公办,http://zsb.gdut.edu.cn;http://www.gdut.edu.cn/,NULL
252,华南农业大学,广东广州市,普通本科;综合类;公办;双一流,http://zsb.scau.edu.cn;http://www.scau.edu.cn/,NULL
253,广东海洋大学,广东湛江市,普通本科;综合类;公办,https://zsjy.gdou.edu.cn/;https://www.gdou.edu.cn/,NULL
254,广州中医药大学,广东广州市,普通本科;医药类;公办;双一流,https://xsc.gzucm.edu.cn/bzkzs/zsxx/zszc.htm;https://www.gzucm.edu.cn/,NULL
255,广东外语外贸大学,广东广州市,普通本科;语言类;公办,https://zs.gdufs.edu.cn/;https://www.gdufs.edu.cn/,NULL
256,东莞理工学院,广东东莞市,普通本科;理工类;公办,http://zsb.dgut.edu.cn/;http://www.dgut.edu.cn/,NULL
257,广东石油化工学院,广东茂名市,普通本科;理工类;公办,http://zs.gdupt.edu.cn;http://www.gdupt.edu.cn/,NULL
258,广州大学,广东广州市,普通本科;综合类;公办,http://zsjy.gzhu.edu.cn;http://www.gzhu.edu.cn/,NULL
259,广东医科大学,广东湛江市,普通本科;医药类;公办,http://zs.gdmu.edu.cn;https://www.gdmu.edu.cn/,NULL
260,广州医科大学,广东广州市,普通本科;医药类;公办;双一流,http://zs.gzhmu.edu.cn;https://www.gzhmu.edu.cn/,NULL
261,广东药科大学,广东广州市,普通本科;医药类;公办,http://zsb.gdpu.edu.cn;http://www.gdpu.edu.cn/,NULL
262,韩山师范学院,广东潮州市,普通本科;师范类;公办,http://zsb.hstc.edu.cn;http://www.hstc.edu.cn/,NULL
263,韶关学院,广东韶关市,普通本科;综合类;公办,http://zs.sgu.edu.cn;http://www.sgu.edu.cn/,NULL
264,岭南师范学院,广东湛江市,普通本科;师范类;公办,http://zsb.lingnan.edu.cn;http://www.lingnan.edu.cn/,NULL
265,惠州学院,广东惠州市,普通本科;综合类;公办,http://zs.hzu.edu.cn/;https://www.hzu.edu.cn/,NULL
266,嘉应学院,广东梅州市,普通本科;综合类;公办,http://zs.jyu.edu.cn;https://www.jyu.edu.cn/,NULL
267,广东财经大学,广东广州市,普通本科;财经类;公办,http://zsb.gdufe.edu.cn;http://www.gdufe.edu.cn/,NULL
268,广州体育学院,广东广州市,普通本科;体育类;公办,https://gtzs.gzsport.edu.cn/;https://www.gzsport.edu.cn/,NULL
269,广州美术学院,广东广州市,普通本科;艺术类;公办;八大美院;30所独立,http://zs.gzarts.edu.cn/;http://www.gzarts.edu.cn,NULL
270,星海音乐学院,广东广州市,普通本科;艺术类;公办;30所独立,https://zs.xhcom.edu.cn/;https://www.xhcom.edu.cn/,NULL
271,佛山科学技术学院,广东佛山市,普通本科;理工类;公办,https://zsb.fosu.edu.cn;https://www.fosu.edu.cn/,NULL
272,上海理工大学,上海杨浦区,普通本科;理工类;公办,http://zhaoban.usst.edu.cn/;http://www.usst.edu.cn/,NULL
273,上海工程技术大学,上海松江区,普通本科;理工类;公办,https://zsb.sues.edu.cn/;https://www.sues.edu.cn/,NULL
274,上海海洋大学,上海浦东新区,普通本科;农林类;公办;双一流,https://zsjy.shou.edu.cn/;https://www.shou.edu.cn/,NULL
275,上海中医药大学,上海浦东新区,普通本科;医药类;公办;双一流,http://ygzs.shutcm.edu.cn/;http://www.shutcm.edu.cn/,NULL
276,上海师范大学,上海徐汇区,普通本科;综合类;公办,http://ssdzsb.shnu.edu.cn;http://www.shnu.edu.cn/,NULL
277,上海第二工业大学,上海浦东新区,普通本科;理工类;公办,http://zsb.sspu.edu.cn/;http://www.sspu.edu.cn/,NULL
278,上海海事大学,上海浦东新区,普通本科;理工类;公办,http://admission.shmtu.edu.cn/;https://www.shmtu.edu.cn/,NULL
279,安徽师范大学,安徽芜湖市,普通本科;综合类;公办,http://zsxx.ahnu.edu.cn/;http://www.ahnu.edu.cn/,NULL
280,上海应用技术大学,上海奉贤区,普通本科;理工类;公办,https://adm.sit.edu.cn/;http://www.sit.edu.cn,NULL
281,安徽工程大学,安徽芜湖市,普通本科;理工类;公办,http://zsb.ahpu.edu.cn;http://www.ahpu.edu.cn/,NULL
282,上海电力大学,上海杨浦区,普通本科;理工类;公办,https://zs.shiep.edu.cn/;http://www.shiep.edu.cn,NULL
283,上海对外经贸大学,上海松江区,普通本科;财经类;公办,http://zhaosheng.suibe.edu.cn/;http://www.suibe.edu.cn/,NULL
284,上海立信会计金融学院,上海黄浦区,普通本科;财经类;公办,https://zsb.lixin.edu.cn/webrecruit/index.do;https://www.lixin.edu.cn/,NULL
285,安徽建筑大学,安徽合肥市,普通本科;理工类;公办,http://www.ahjzu.edu.cn/zsw/main.htm;http://www.ahjzu.edu.cn,NULL
286,华东政法大学,上海松江区,普通本科;政法类;公办,http://zsb.ecupl.edu.cn/;https://www.ecupl.edu.cn/,NULL
287,上海体育大学,上海杨浦区,普通本科;体育类;公办;双一流,http://bkzs.sus.edu.cn;http://www.sus.edu.cn/,NULL
288,皖南医学院,安徽芜湖市,普通本科;医药类;公办,http://zsb.wnmc.edu.cn;https://www.wnmc.edu.cn/,NULL
289,上海音乐学院,上海徐汇区,普通本科;艺术类;公办;双一流;30所独立,https://jwc.shcmusic.edu.cn/437/list.htm;http://www.shcmusic.edu.cn,NULL
290,上海戏剧学院,上海静安区,普通本科;艺术类;公办;30所独立,http://zs.sta.edu.cn;http://www.sta.edu.cn/,NULL
291,淮北师范大学,安徽淮北市,普通本科;综合类;公办,http://zsb.chnu.edu.cn/;http://www.chnu.edu.cn,NULL
292,上海杉达学院,上海浦东新区,普通本科;财经类;民办,https://zsw.sandau.edu.cn/;http://www.sandau.edu.cn/,NULL
293,西安交通大学,陕西西安市,普通本科;综合类;公办;211工程;985工程;双一流,http://zs.xjtu.edu.cn/;http://www.xjtu.edu.cn/,NULL
294,安徽科技学院,安徽滁州市,普通本科;综合类;公办,http://www.ahstu.edu.cn/zsc/;http://www.ahstu.edu.cn/,NULL
295,西北农林科技大学,陕西咸阳市,普通本科;农林类;公办;211工程;985工程;双一流,http://zhshw.nwsuaf.edu.cn;https://www.nwsuaf.edu.cn,NULL
296,淮南师范学院,安徽淮南市,普通本科;师范类;公办,https://zsb.hnnu.edu.cn/;http://www.hnnu.edu.cn/,NULL
297,陕西师范大学,陕西西安市,普通本科;师范类;公办;211工程;双一流,http://zsb.snnu.edu.cn;https://www.snnu.edu.cn/,NULL
298,安徽财经大学,安徽蚌埠市,普通本科;财经类;公办,http://zsjy.aufe.edu.cn/;http://www.aufe.edu.cn,NULL
299,延安大学,陕西延安市,普通本科;综合类;公办,http://zsw.yau.edu.cn;http://www.yau.edu.cn/,NULL
300,皖西学院,安徽六安市,普通本科;综合类;公办,https://zsb.wxc.edu.cn/;http://www.wxc.edu.cn,NULL
301,合肥学院,安徽合肥市,普通本科;综合类;公办,http://www.hfuu.edu.cn/zs/;http://www.hfuu.edu.cn,NULL
302,巢湖学院,安徽合肥市,普通本科;综合类;公办,https://www.chu.edu.cn/zsw/;http://www.chu.edu.cn,NULL
303,铜陵学院,安徽铜陵市,普通本科;财经类;公办,http://zsb.tlu.edu.cn;https://www.tlu.edu.cn/,NULL
304,黄山学院,安徽黄山市,普通本科;综合类;公办,https://zsb.hsu.edu.cn/;http://www.hsu.edu.cn,NULL
305,昆明理工大学,云南昆明市,普通本科;综合类;公办,http://www.kmust.edu.cn/zsjy/bkszs.htm;http://www.kmust.edu.cn,NULL
306,云南农业大学,云南昆明市,普通本科;农林类;公办,http://zs.ynau.edu.cn/;https://www.ynau.edu.cn/,NULL
307,云南师范大学,云南昆明市,普通本科;师范类;公办,http://zsc.ynnu.edu.cn;https://www.ynnu.edu.cn/,NULL
308,云南民族大学,云南昆明市,普通本科;综合类;公办,http://zsjyc.ynni.edu.cn/;http://www.ynni.edu.cn/,NULL
309,西南林业大学,云南昆明市,普通本科;农林类;公办,http://jwc.swfu.edu.cn/type/010131101.html;http://www.swfu.edu.cn/,NULL
310,昆明医科大学,云南昆明市,普通本科;医药类;公办,http://www.kmmu.edu.cn/zsb;http://www.kmmc.cn,NULL
311,云南中医药大学,云南昆明市,普通本科;医药类;公办,http://www.zsb.ynutcm.edu.cn/;http://www.ynutcm.edu.cn/,NULL
312,西安理工大学,陕西西安市,普通本科;理工类;公办,http://zhaosheng.xaut.edu.cn/;http://www.xaut.edu.cn,NULL
313,玉溪师范学院,云南玉溪市,普通本科;师范类;公办,http://zb.yxnu.edu.cn/;http://www.yxnu.edu.cn/,NULL
314,西安建筑科技大学,陕西西安市,普通本科;理工类;公办,https://zhaosheng.xauat.edu.cn/;https://cn.xauat.edu.cn,NULL
315,西安科技大学,陕西西安市,普通本科;理工类;公办,http://zs.xust.edu.cn;https://www.xust.edu.cn/,NULL
316,楚雄师范学院,云南楚雄彝族自治州,普通本科;师范类;公办,http://zs.cxtc.edu.cn;http://www.cxtc.edu.cn/,NULL
317,西安石油大学,陕西西安市,普通本科;理工类;公办,http://zb.xsyu.edu.cn;http://www.xsyu.edu.cn,NULL
318,红河学院,云南红河哈尼族彝族自治州,普通本科;综合类;公办,http://zs.uoh.edu.cn/;http://www.uoh.edu.cn/,NULL
319,云南财经大学,云南昆明市,普通本科;财经类;公办,https://www.ynufe.edu.cn/pub/zsyzyfzc/index.htm;http://www.ynufe.edu.cn/,NULL
320,陕西科技大学,陕西西安市,普通本科;理工类;公办,https://bkzs.sust.edu.cn/;http://www.sust.edu.cn/,NULL
321,西安工程大学,陕西西安市,普通本科;综合类;公办,http://zsb.xpu.edu.cn/;http://www.xpu.edu.cn,NULL
322,云南警官学院,云南昆明市,普通本科;政法类;公办,http://www.ynpc.edu.cn/site/ypoa/bkszs/index.html;https://www.ynpc.edu.cn/,NULL
323,云南艺术学院,云南昆明市,普通本科;艺术类;公办;30所独立,http://zs.ynart.edu.cn/bkzs.htm;http://www.ynart.edu.cn/,NULL
324,西安工业大学,陕西西安市,普通本科;理工类;公办,https://zsb.xatu.edu.cn/;https://www.xatu.edu.cn/,NULL
325,大理大学,云南大理白族自治州,普通本科;综合类;公办,http://zs.dali.edu.cn/;http://www.dali.edu.cn,NULL
326,西安邮电大学,陕西西安市,普通本科;理工类;公办,http://zhaosheng.xupt.edu.cn;http://www.xiyou.edu.cn/,NULL
327,西藏大学,西藏拉萨市,普通本科;综合类;公办;211工程;双一流,http://www.utibet.edu.cn,NULL
328,陕西中医药大学,陕西咸阳市,普通本科;医药类;公办,http://zs.sntcm.edu.cn;http://www.sntcm.edu.cn/,NULL
329,咸阳师范学院,陕西咸阳市,普通本科;师范类;公办,http://www.xync.edu.cn,NULL
330,青海大学,青海西宁市,普通本科;综合类;公办;211工程;双一流,https://zsw.qhu.edu.cn/;https://www.qhu.edu.cn/,NULL
331,渭南师范学院,陕西渭南市,普通本科;师范类;公办,https://zsb.wnu.edu.cn/;https://www.wnu.edu.cn/,NULL
332,宝鸡文理学院,陕西宝鸡市,普通本科;师范类;公办,https://ein.bjwlxy.cn/;https://www.bjwlxy.edu.cn/,NULL
333,青海师范大学,青海西宁市,普通本科;综合类;公办,https://zsb.qhnu.edu.cn/;http://www.qhnu.edu.cn,NULL
334,陕西理工大学,陕西汉中市,普通本科;理工类;公办,http://zs.snut.edu.cn;http://www.snut.edu.cn/,NULL
335,青海民族大学,青海西宁市,普通本科;民族类;公办,http://zhaosheng.qhmu.edu.cn/;https://www.qhmu.edu.cn/,NULL
336,西安外国语大学,陕西西安市,普通本科;语言类;公办,http://zhaosheng.xisu.edu.cn/;http://www.xisu.edu.cn/,NULL
337,北华大学,吉林吉林市,普通本科;综合类;公办,http://www.bhjyw.com/;http://www.beihua.edu.cn,NULL
